"","country_name","cleaned_region_x","year","avg_gini","im_ratio","ed_ratio","flag","country_y","interp_gini","interp_im","interp_ed","delta_gini","avg_gini_period","delta_im","avg_im_period","delta_ed","avg_ed_period","predicted_region","country.x","country_code","nutslevel","nuts2","regionname","type","party_abbreviation","party_english","party_native","partyfacts_id","partyvote","electorate","totalvote","validvote","cleaned_region_y","country.y","dataset_key","dataset_party_id","name_short","name","name_english","year_first","year_last","share","share_year","description","comment","created","modified","external_id","linked","country","oecdmember","eumember","edate","date","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","perc_vote","imm_sum","perc_im","socdem_sum","perc_socdem"
"2452","Spain","comunidad foral de navarra",2016,0.312,1.62,0.673,1,"es",0.312,1.62,0.673,-0.002,0.3265,-0.13,1.57625,0.002,0.6375,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","EH BILDU","Basque Country Unite","Euskal Herria Bildu / Reunir Euskal Herria",5668,31374,502530,338720,335335,"comunidad foral de navarra","ESP","manifesto",33095,"EH Bildu","Euskal Herria Bildu","Basque Country Unite",2015,2016,0.9,2015,NA,"","2017-03-13T21:05:11.020788Z","2021-03-12T10:13:44.298383Z",18741,"2018-07-30T11:05:38.716980Z",33,10,10,"26/06/2016",201606,"Basque Country Unite","EH Bildu",90,NA,297,5,2016,0.854,0.712,0.768,0,NA,2,350,8,120,"2023-1",116,5.172,0,0,0.862,0,0,0,0,0,0,0,18.966,6.034,0,0.862,18.103,0,0,12.069,4.31,0,1.724,0.862,0,0,0,0,0,1.724,0,0,0.862,1.724,0,0,2.586,0.862,0,4.31,5.172,0,1.724,0,0,0,0,2.586,0,6.034,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,3.448,15.517,2.586,0,0,3.448,4.31,0,0,0,0,0,0,2.586,0,0,0,0,0,5.172,6.034,0,0,0,0,0,0,0,0,0,10.345,1.724,0,9.483,0,"2023a","G43XJR",9.262518,0,0,12.068,111.7801
"2453","Spain","comunidad foral de navarra",2016,0.312,1.62,0.673,1,"es",0.312,1.62,0.673,-0.002,0.3265,-0.13,1.57625,0.002,0.6375,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PP","People's Alliance-Party / People's Party","Alianza-Partido Popular / Partido Popular",441,106976,502530,338720,335335,"comunidad foral de navarra","ESP","manifesto",33610,"AP","Partido Popular","People's Party",1977,2016,45.2,2011,NA,"","2013-01-01T18:18:09.651Z","2021-03-12T10:13:44.469561Z",1934,"2013-01-01T18:34:13.595Z",33,10,10,"26/06/2016",201606,"People's Party","PP",60,NA,297,5,2016,0.854,0.712,33.015,0,NA,137,350,1,120,"2023-1",2377,0.841,0,0,0.168,4.417,0,0.084,3.113,3.071,0,0,2.861,3.702,0.799,0,0.042,0.589,5.974,1.767,0.673,0.294,2.314,2.398,0.084,0.042,0,0.421,4.67,0.042,6.689,11.191,0.084,0,2.272,0,2.23,1.851,3.955,5.048,10.938,0.463,3.87,0,1.641,0,0.252,0,3.281,2.061,0,0,1.557,0,2.692,0.547,0.799,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0.883,1.977,2.945,0,0.421,0.337,0.631,0,0.042,0,0,0,0,2.23,1.388,0.252,0,0,3.281,0,2.061,0,0,0,0,0,0,0,2.692,0,-4.249,2.566,2.566,15.987,0.084,"2023a","W1EUTW",31.58243,1.641,51.82676,15.103,476.9894
"2454","Spain","comunidad foral de navarra",2016,0.312,1.62,0.673,1,"es",0.312,1.62,0.673,-0.002,0.3265,-0.13,1.57625,0.002,0.6375,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PSOE","Spanish Socialist Workers Party","Partido Socialista Obrero Espanol",1338,58173,502530,338720,335335,"comunidad foral de navarra","ESP","manifesto",33320,"PSOE","Partido Socialista Obrero Español","Spanish Socialist Workers’ Party",1977,2016,48.4,1982,NA,"","2013-01-01T18:18:28.102Z","2021-03-12T10:13:44.486352Z",2023,"2013-01-01T18:34:18.840Z",33,10,10,"26/06/2016",201606,"Spanish Socialist Workers’ Party","PSOE",30,NA,297,5,2016,0.854,0.712,22.632,0,NA,85,350,1,120,"2023-1",4788,1.441,0,0,0.188,1.713,0.125,0.23,4.845,2.715,0,0.125,3.237,5.493,0.125,0.564,1.274,0.042,5.159,2.924,0.773,0.146,3.091,5.973,0,0.501,0.125,0,3.739,0.334,2.318,9.085,0.23,0.021,0.668,0,4.094,1.399,3.759,7.999,13.889,0,3.112,0,0.397,0.084,0,1.316,0.835,1.107,0.835,0,2.485,0,0.961,0,0.167,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0.209,3.028,3.801,0,0.501,1.19,0.752,0,0.021,0,0,0,0.104,3.989,0.272,0.125,0,0.084,0.835,0.668,1.107,0,0.23,0.606,0,0,0,0,0.961,0,-24.624,6.203,0.815,21.888,0.355,"2023a","5IZNUV",17.17436,0.397,6.818222,23.036,395.6286
"2455","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","CS","Citizens -- Party of the Citizenry","Ciudadanos - Partido de la Ciudadania",3217,0,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33420,"C's","Ciudadanos","Citizens",2015,2016,13.9,2015,NA,"","2017-03-13T21:05:06.384110Z","2021-03-12T10:13:44.181565Z",18719,"2017-06-18T06:31:47.249710Z",33,10,10,"28/04/2019",201904,"Citizens - Party of the Citizens","C's",40,NA,297,5,2020,0.758,0.727,15.98,0,NA,57,350,1,150,"2023-1",664,0.151,0,0,0,1.958,0,0,0.753,1.054,0.151,0,2.41,4.367,1.054,0,0,5.271,8.886,3.163,0.151,1.054,5.271,7.229,0,0,0,0,0.452,0,0.753,7.229,0,0,0.602,0,4.066,2.41,4.669,6.476,9.639,0,5.873,0.602,1.657,0,0.753,1.506,4.97,0.602,0,0,3.163,0,1.506,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,4.367,0,0,0,0.151,0,0,0,0,0,0,4.066,1.205,0.452,0,0,4.97,0.151,0.602,0,0,0,0,0,0,0,1.506,0,-10.542,7.229,1.657,16.114,0,"2023a","U3VQ34",0,1.657,0,20.031,0
"2456","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","CS","Citizens -- Party of the Citizenry","Ciudadanos - Partido de la Ciudadania",3217,0,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33420,"C's","Ciudadanos","Citizens",2015,2016,13.9,2015,NA,"","2017-03-13T21:05:06.384110Z","2021-03-12T10:13:44.181565Z",18719,"2017-06-18T06:31:47.249710Z",33,10,10,"10/11/2019",201911,"Citizens - Party of the Citizens","C's",40,NA,297,5,2020,0.758,0.727,6.865,0,NA,10,350,1,151,"2023-1",752,0.266,0,0,0,1.862,0,0,0.798,0.665,0,0,2.394,3.59,1.197,0.266,0,6.117,7.447,2.66,0.266,0.399,4.654,7.713,0,0,0,0,1.463,0.133,0.532,6.915,0,0,0.399,0,2.793,3.723,4.92,5.585,12.766,0,5.851,0.399,1.729,0,0.266,1.064,5.452,0.266,0,0,3.457,0,1.596,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399,1.995,3.457,0,0.133,0,0.266,0,0,0,0,0,0,2.793,1.197,0.532,0,0,5.452,0.266,0.266,0,0,0,0,0,0,0,1.596,0,-15.293,7.713,0.798,18.351,0,"2023a","5XBAC8",0,1.729,0,24.069,0
"2457","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","EH BILDU","Basque Country Unite","Euskal Herria Bildu / Reunir Euskal Herria",5668,56548,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33095,"EH Bildu","Euskal Herria Bildu","Basque Country Unite",2015,2016,0.9,2015,NA,"","2017-03-13T21:05:11.020788Z","2021-03-12T10:13:44.298383Z",18741,"2018-07-30T11:05:38.716980Z",33,10,10,"28/04/2019",201904,"Basque Country Unite","EH Bildu",90,NA,297,5,2020,0.758,0.727,1,0,NA,4,350,1,150,"2023-1",25,4,0,0,0,0,0,0,0,0,0,0,16,12,0,0,20,0,0,12,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-4,8,0,24,0,"2023a","JPDRGA",16.73038,0,0,12,200.7645
"2458","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","EH BILDU","Basque Country Unite","Euskal Herria Bildu / Reunir Euskal Herria",5668,56548,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33095,"EH Bildu","Euskal Herria Bildu","Basque Country Unite",2015,2016,0.9,2015,NA,"","2017-03-13T21:05:11.020788Z","2021-03-12T10:13:44.298383Z",18741,"2018-07-30T11:05:38.716980Z",33,10,10,"10/11/2019",201911,"Basque Country Unite","EH Bildu",90,NA,297,5,2020,0.758,0.727,1.155,0,NA,5,350,1,151,"2023-1",81,2.469,0,0,0,0,0,0,0,0,0,0,6.173,4.938,0,1.235,14.815,0,1.235,1.235,0,0,0,6.173,0,0,0,0,0,0,0,1.235,4.938,0,0,0,6.173,2.469,0,19.753,17.284,0,2.469,0,0,0,0,1.235,0,0,0,0,6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,4.938,4.938,0,0,0,0,0,0,0,0,0,0,6.173,0,0,0,0,0,2.469,0,0,0,0,0,0,0,0,0,0,-35.802,11.111,0,37.037,0,"2023a","CZ5118",16.73038,0,0,34.568,578.3356
"2459","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PP","People's Alliance-Party / People's Party","Alianza-Partido Popular / Partido Popular",441,0,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33610,"AP","Partido Popular","People's Party",1977,2016,45.2,2011,NA,"","2013-01-01T18:18:09.651Z","2021-03-12T10:13:44.469561Z",1934,"2013-01-01T18:34:13.595Z",33,10,10,"28/04/2019",201904,"People's Party","PP",60,NA,297,5,2020,0.758,0.727,16.828,0,NA,66,350,1,150,"2023-1",1171,0,0,0,0,2.647,0,0,1.537,0.854,0,0,4.014,2.391,1.196,0,0.171,2.306,4.611,0,0.854,2.733,4.441,2.733,0,0.171,0.342,0.683,0.171,0.085,1.11,11.699,0,0,0.769,0,3.843,2.391,2.818,7.003,13.322,0.769,3.757,0.598,5.209,0,0.854,0.085,6.832,1.11,0,0.427,1.964,0,2.989,0.085,0,0.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623,2.391,2.391,0,0,0,0.854,0,0,0,0,0,0,3.843,3.672,1.537,0,0,6.832,0,1.11,0,0,0,0,0,0.427,0,2.989,0,6.063,2.733,3.501,20.325,0,"2023a","T5S8T1",0,5.636,0,18.446,0
"2460","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PP","People's Alliance-Party / People's Party","Alianza-Partido Popular / Partido Popular",441,0,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33610,"AP","Partido Popular","People's Party",1977,2016,45.2,2011,NA,"","2013-01-01T18:18:09.651Z","2021-03-12T10:13:44.469561Z",1934,"2013-01-01T18:34:13.595Z",33,10,10,"10/11/2019",201911,"People's Party","PP",60,NA,297,5,2020,0.758,0.727,20.993,0,NA,89,350,1,151,"2023-1",424,0,0,0,0,3.774,0,0,0.236,0.943,0,0,3.538,2.83,0.943,0,0.236,3.066,4.481,0,3.538,2.358,3.774,4.009,0,0,0,0,0.472,0,1.651,9.434,0,0,0,0,2.83,3.774,3.538,4.481,11.557,0,5.896,0.943,4.009,0,0.236,0,7.311,3.302,0,0,3.774,0,2.594,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,2.358,2.594,0,0,0.236,1.887,0,1.651,0,0,0,0,2.83,2.83,1.179,0,0,7.311,0,3.302,0,0,0,0,0,0,0,2.594,0,4.481,4.009,2.358,16.038,0,"2023a","4VQXX4",0,4.009,0,19.34,0
"2461","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PSOE","Spanish Socialist Workers Party","Partido Socialista Obrero Espanol",1338,83734,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33320,"PSOE","Partido Socialista Obrero Español","Spanish Socialist Workers’ Party",1977,2016,48.4,1982,NA,"","2013-01-01T18:18:28.102Z","2021-03-12T10:13:44.486352Z",2023,"2013-01-01T18:34:18.840Z",33,10,10,"28/04/2019",201904,"Spanish Socialist Workers’ Party","PSOE",30,NA,297,5,2020,0.758,0.727,28.899,0,NA,123,350,1,150,"2023-1",2238,0.134,0,0,0.179,0.938,0.179,0.357,3.664,1.251,0,0,5.139,4.468,0,0.089,1.251,0.134,3.709,0.447,1.072,0,1.743,4.155,0,0.179,0.089,0,0.447,0,0.536,10.545,0.357,0,0.268,0,2.547,2.324,5.004,11.662,18.633,0,5.139,0,0.492,0.894,0,0.492,1.43,1.609,1.698,0.045,4.736,0,0.492,0,0.045,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0.223,4.915,3.709,0,0,0.76,1.072,0,0,0,0,0,0,2.547,0.223,0.268,0,0.894,1.43,0.134,1.609,0,0.536,1.162,0,0,0.045,0,0.492,0,-29.267,4.513,0.268,30.295,0.536,"2023a","TXPPKF",24.77367,0.537,13.30346,27.97,692.9194
"2462","Spain","comunidad foral de navarra",2019,0.31,2.01,0.573,1,"es",0.31,2.01,0.573,-0.002,0.3246667,0.39,1.624444,-0.1,0.6303333,"comunidad foral de navarra","Spain","ES",2,"ES22","Comunidad Foral de Navarra","Parliament","PSOE","Spanish Socialist Workers Party","Partido Socialista Obrero Espanol",1338,83734,512826,337996,334982,"comunidad foral de navarra","ESP","manifesto",33320,"PSOE","Partido Socialista Obrero Español","Spanish Socialist Workers’ Party",1977,2016,48.4,1982,NA,"","2013-01-01T18:18:28.102Z","2021-03-12T10:13:44.486352Z",2023,"2013-01-01T18:34:18.840Z",33,10,10,"10/11/2019",201911,"Spanish Socialist Workers’ Party","PSOE",30,NA,297,5,2020,0.758,0.727,28.253,0,NA,120,350,1,151,"2023-1",520,0.769,0,0,0,0.577,0,0.192,4.423,2.692,0,0,4.423,4.615,0.962,0,2.692,0.192,4.231,1.346,0.385,0,1.346,4.231,0,0.577,0.385,0,0,0.192,0.385,10.385,1.154,0,0,0,7.5,3.077,2.115,9.423,11.731,0,6.346,0,0,0,0,1.154,2.115,0.962,0.962,0,6.346,0,1.923,0,0,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423,3.846,0,0,0.769,0.192,0.192,0,0,0,0,0,7.5,0,0,0,0,2.115,0,0.962,0,0,0.962,0,0,0,0,1.923,0,-28.654,5.385,0,21.154,0.192,"2023a","Z3JV8L",24.77367,0,0,24.039,595.5342
"2463","Spain","comunidad valenciana",1993,NA,NA,NA,1,"",0.30325,1.753333,0.655,NA,0.30325,NA,1.753333,NA,0.655,"comunidad valenciana","Spain","ES",2,"ES52","Comunidad Valenciana","Parliament","CIU","Convergence and Unity","Convergencia i Unio",139,0,3001399,2452421,2438956,"comunidad valenciana","ESP","manifesto",33611,"CiU","Convergència i Unió","Convergence and Union",1979,2011,5.1,1989,NA,"","2013-01-01T18:18:32.721Z","2021-03-12T10:13:44.209039Z",2045,"2013-01-01T18:34:15.251Z",33,10,10,"06/06/1993",199306,"Convergence and Union","CiU",90,NA,104,0,1994,NA,NA,4.981,0,NA,17,350,1,10,NA,2998,2.268,0.133,0,0.033,0.567,0.867,0.167,1.534,3.736,0,0.033,1.268,1.734,0.634,0,11.241,0,6.104,0,0.033,1.534,4.336,5.07,0.267,0.233,0.167,0,1.268,0,4.069,11.174,0,0,1.634,0,1.101,3.502,1.935,2.302,10.173,0,3.903,0,0,0,0.901,0,1.968,0.1,2.735,0,0.534,0.033,4.036,0.6,2.168,3.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.474,5.337,3.169,12.475,1.034,"2023a","4937FO",0,0,0,16.211,0
"2464","Spain","comunidad valenciana",1993,NA,NA,NA,1,"",0.30325,1.753333,0.655,NA,0.30325,NA,1.753333,NA,0.655,"comunidad valenciana","Spain","ES",2,"ES52","Comunidad Valenciana","Parliament","EAJ_PNV","Basque Nationalist Party","Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea",1637,0,3001399,2452421,2438956,"comunidad valenciana","ESP","manifesto",33902,"PNV/EAJ","Partido Nacionalista Vasco/Euzko Alderdi Jeltzalea","Basque Nationalist Party",1977,2016,1.9,1982,NA,"","2013-01-01T18:18:22.893Z","2021-03-12T10:13:44.459959Z",1998,"2013-01-01T18:34:18.372Z",33,10,10,"06/06/1993",199306,"Basque Nationalist Party","PNV/EAJ",90,NA,104,0,1994,NA,NA,1.245,0,NA,5,350,1,10,NA,2255,3.725,0,0,0.044,0.665,0.754,0.133,3.947,9.002,0,0.089,1.508,1.685,0,0,11.22,0,3.149,0.044,0.754,1.774,2.927,0.887,0.754,0.399,0.177,0.665,2.749,0,4.08,10.244,0.133,0,3.991,0,1.463,4.656,2.794,1.508,4.257,0.044,2.35,0,0,2.084,0.576,0,1.508,0.488,4.612,0,0.089,0.266,1.907,0.266,1.685,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,1.774,5.765,5.765,0.887,"2023a","VHYA9X",0,0,0,6.297,0
"2465","Spain","comunidad valenciana",1993,NA,NA,NA,1,"",0.30325,1.753333,0.655,NA,0.30325,NA,1.753333,NA,0.655,"comunidad valenciana","Spain","ES",2,"ES52","Comunidad Valenciana","Parliament","IU","United Left","Izquierda Unida",247,256929,3001399,2452421,2438956,"comunidad valenciana","ESP","manifesto",33220,"PCE","Izquierda Unida","United Left",1977,2011,10.8,1979,NA,"","2013-01-01T18:17:20.755Z","2021-03-12T10:13:44.409057Z",1701,"2013-01-01T18:34:17.252Z",33,10,10,"06/06/1993",199306,"United Left","IU",20,NA,104,0,1994,NA,NA,9.63,0,NA,18,350,1,10,NA,3818,1.912,0.21,0,0.602,0.314,1.467,0.105,1.414,1.126,0.026,0.471,3.195,9.01,0.445,0.026,3.143,0.34,11.446,0.288,0.052,0,0.419,2.279,2.331,0.629,0.105,0.21,1.441,0,1.441,6.81,2.069,2.619,0.105,0.157,4.295,6.076,2.41,4.06,6.679,0,7.674,0,0.183,0,0.026,1.257,0.131,0.079,0.314,0,4.164,0,0.524,0.943,2.567,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.359,6.679,0.105,10.739,1.572,"2023a","KT315H",10.47655,0.183,1.917208,17.784,186.3149
"2466","Spain","comunidad valenciana",1993,NA,NA,NA,1,"",0.30325,1.753333,0.655,NA,0.30325,NA,1.753333,NA,0.655,"comunidad valenciana","Spain","ES",2,"ES52","Comunidad Valenciana","Parliament","PP","People's Alliance-Party / People's Party","Alianza-Partido Popular / Partido Popular",441,987317,3001399,2452421,2438956,"comunidad valenciana","ESP","manifesto",33610,"AP","Partido Popular","People's Party",1977,2016,45.2,2011,NA,"","2013-01-01T18:18:09.651Z","2021-03-12T10:13:44.469561Z",1934,"2013-01-01T18:34:13.595Z",33,10,10,"06/06/1993",199306,"People's Party","PP",60,NA,104,0,1994,NA,NA,35.04,0,NA,141,350,1,10,NA,1863,2.684,0.913,0,0,2.04,0.054,0.054,1.127,3.704,0,0.268,1.288,6.549,0.913,0,2.254,0.429,7.998,0.161,0.644,2.576,2.093,1.557,0.805,0.215,0.054,0.483,2.362,0,4.724,11.702,0,0,3.328,0,0.751,3.221,2.684,0.913,11.165,0.268,5.69,0,0.644,0,1.503,0.054,3.274,0.054,0,0,0.483,0.215,2.899,0.698,2.576,1.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.427,2.362,5.904,12.077,0.107,"2023a","13XVMI",40.25887,0.644,25.92671,14.064,566.2008
"2467","Spain","comunidad valenciana",1993,NA,NA,NA,1,"",0.30325,1.753333,0.655,NA,0.30325,NA,1.753333,NA,0.655,"comunidad valenciana","Spain","ES",2,"ES52","Comunidad Valenciana","Parliament","PSOE","Spanish Socialist Workers Party","Partido Socialista Obrero Espanol",1338,935325,3001399,2452421,2438956,"comunidad valenciana","ESP","manifesto",33320,"PSOE","Partido Socialista Obrero Español","Spanish Socialist Workers’ Party",1977,2016,48.4,1982,NA,"","2013-01-01T18:18:28.102Z","2021-03-12T10:13:44.486352Z",2023,"2013-01-01T18:34:18.840Z",33,10,10,"06/06/1993",199306,"Spanish Socialist Workers’ Party","PSOE",30,NA,104,0,1994,NA,NA,39.1,0,NA,159,350,1,10,NA,1525,1.967,1.705,0,0,1.049,0.197,0.066,5.574,3.475,0,0.131,0.59,3.738,0.328,0.066,3.016,0.262,10.885,0,0,0.59,1.246,1.639,1.246,1.049,0.066,0.197,2.885,0,2.82,11.344,0.262,0.984,0.59,0,1.311,4.393,3.148,2.164,11.344,0,5.049,0,0.721,0,0.066,0.197,2.689,0.197,0.328,0,1.311,0.393,0.787,0.262,2.033,5.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.213,3.148,1.18,13.508,0.262,"2023a","TXFZRN",38.13884,0.721,27.49811,15.868,605.1872
