country_name,region,year,avg_gini,im_ratio,ed_ratio,delta_gini,avg_gini_period,delta_im,avg_im_period,interp_avg_gini,interp_im_ratio,interp_ed_ratio,interp_unemployment,interp_immig,interp_wage_ratio,delta_ed,avg_ed_period,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,OTHER,,,,920.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,P.POP.PROGRESSISTA,,,,4554.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,P.POPOLARE ITALIANO,Italian People's Party,Partito Popolare Italiano,1701.0,31929.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,PATTO SEGNI,Segni Pact,Patto Segni,688.0,10254.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,PDS,Democratic Party of the Left,Partito Democratico della Sinistra,8054.0,35221.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,PSI,Italian Socialist Party,Partito Socialista Italiano,742.0,5165.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,RIFONDAZIONE COMUNISTA,Communist Refoundation Party,Partito della Rifondazione Comunista,1404.0,11103.0,315131.0,229082.0,201741.0
Italy,molise,1994,,,,0.0050000000000000044,0.341,0.1280000000000001,1.0265,0.3435,1.0905,0.40549999999999997,0.6075,0.02875,0.8785000000000001,-0.01200000000000001,0.4115,SOCIALDEMOCRAZIA,,,,9227.0,315131.0,229082.0,201741.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,ALLEANZA NAZIONALE,National Alliance,Alleanza Nazionale,813.0,35848.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,CCD-CDU,Christian Democratic Center / United Christian Democrats (White Flower),Centro Cristiano Democratico  / Cristiani Democratici Uniti (Biancofiore),962.0,21177.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,FEDERAZIONE DEI VERDI,Federation of the Greens,Federazione dei Verdi,851.0,4219.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,FORZA ITALIA,Go Italy,Forza Italia,1626.0,32388.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,MOV.SOC.TRICOLORE,Fiamma Tricolore,Fiamma Tricolore,1101.0,5423.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,OTHER,,,,763.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,PANNELLA-SGARBI,,,,4217.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,PDS,Democratic Party of the Left,Partito Democratico della Sinistra,8054.0,35340.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,POP-SVP-PRI-UD-PRODI,,,,22653.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,RIFONDAZIONE COMUNISTA,Communist Refoundation Party,Partito della Rifondazione Comunista,1404.0,16945.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,RINNOVAMENTO IT-DINI,Italian Renewal,Rinnovamento Italiano,259.0,7059.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,RISORGIMENTO DEL SUD,,,,3044.0,320056.0,217726.0,191489.0
Italy,molise,1996,,,,-0.013000000000000012,0.3375000000000001,-0.1845000000000001,0.9863333333333332,0.3305,0.9059999999999999,0.497,0.687,0.0236,1.205,0.09150000000000003,0.43999999999999995,SOCIALISTA,Italian Socialist Party,Partito Socialista Italiano,742.0,2413.0,320056.0,217726.0,191489.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,ALLEANZA NAZIONALE,National Alliance,Alleanza Nazionale,813.0,18771.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,CENTRO CRISTIANO DEMOCRATICO-CENTRO DEMOCRATICO UNITO,Christian Democratic Center / United Christian Democrats (White Flower),Centro Cristiano Democratico  / Cristiani Democratici Uniti (Biancofiore),962.0,12147.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,COMUNISTI ITALIANI,Party of Italian Communists,Partito dei Comunisti Italiani,1635.0,3249.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,DEMOCRATICI SINISTRA,Democrats of the Left,Democratici di Sinistra,878.0,31894.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,DEMOCRAZIA EUROPEA,European Democracy,Democrazia Europea,1327.0,6671.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,FIAMMA TRICOLORE,Fiamma Tricolore,Fiamma Tricolore,1101.0,1485.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,FORZA ITALIA,Go Italy,Forza Italia,1626.0,53121.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,IDV,List Di Pietro -- Italy of Values,Lista di Pietro -- Italia del Valori,768.0,27953.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,IL GIRASOLE,Greens and Social Democrats,Il Girasole,1782.0,4007.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,LA MARGHERITA,Democracy is Freedom -- The Daisy,Democrazia e Liberta - La Margherita,279.0,18594.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,NUOVO PSI,,,888.0,4510.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,OTHER,,,,2674.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,PANNELLA-BONINO,Bonino List,Lista Bonino,2134.0,2521.0,318152.0,221971.0,195071.0
Italy,molise,2001,,,,0.05599999999999994,0.34975,0.32400000000000007,1.04725,0.38649999999999995,1.23,0.6045,0.7115,0.0155,1.0265,0.10750000000000004,0.481125,RIFONDAZIONE COMUNISTA,Communist Refoundation Party,Partito della Rifondazione Comunista,1404.0,7474.0,318152.0,221971.0,195071.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,ALLEANZA NAZIONALE,National Alliance,Alleanza Nazionale,813.0,23321.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,COMUNISTI ITALIANI,Party of Italian Communists,Partito dei Comunisti Italiani,1635.0,3924.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,DEM.CRIST.-NUOVO PSI,,,,4381.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,FEDERAZIONE DEI VERDI,Federation of the Greens,Federazione dei Verdi,851.0,2456.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,FORZA ITALIA,Go Italy,Forza Italia,1626.0,55591.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,IDV,List Di Pietro -- Italy of Values,Lista di Pietro -- Italia del Valori,768.0,16978.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,L'ULIVO,The Olive Tree,L'Ulivo,1737.0,62134.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,LA ROSA NEL PUGNO,Rose in the Fist,Rosa nel Pugno,1711.0,3639.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,LEGA NORD,North League,Lega Nord,1221.0,376.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,OTHER,,,,3950.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,RIFONDAZIONE COMUNISTA,Communist Refoundation Party,Partito della Rifondazione Comunista,1404.0,10114.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,U.D.EUR POPOLARI,Union of Democrats for Europe,Unione Democratici per l'Europa,115.0,6089.0,264516.0,217864.0,208962.0
Italy,molise,2006,,,,-0.050999999999999934,0.34690000000000004,-0.2985,1.0241,0.3355,0.9315,0.528,0.6925,0.0242,1.185,-0.07650000000000001,0.49050000000000005,UNIONE DI CENTRO,Union of the Centre,Unione di Centro,201.0,16009.0,264516.0,217864.0,208962.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,IDV,List Di Pietro -- Italy of Values,Lista di Pietro -- Italia del Valori,768.0,54629.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,IL POPOLO DELLA LIBERTA',The People of Freedom,Il Popolo della Liberta,365.0,71994.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,LA DESTRA - FIAMMA TRICOLORE,Fiamma Tricolore,Fiamma Tricolore,1101.0,3374.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,LA SINISTRA L'ARCOBALENO,Italian Left,Sinistra Italiana,1212.0,3781.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,MOVIMENTO PER L'AUTONOMIA ALL.PER IL SUD,Movement for Autonomy,Movimento per l'Autonomia,1045.0,10567.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,OTHER,,,,6220.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,PARTITO DEMOCRATICO,Democratic Party,Partito Democratico,802.0,35330.0,263993.0,207499.0,197354.0
Italy,molise,2008,0.319,0.853,0.623,-0.016500000000000015,0.34225,-0.07850000000000001,0.9955833333333333,0.319,0.853,0.623,0.657,0.0335,1.1,0.09499999999999997,0.5125833333333333,UNIONE DI CENTRO,Union of the Centre,Unione di Centro,201.0,11459.0,263993.0,207499.0,197354.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,FARE PER FERMARE IL DECLINO,Stop the Decline,Fermare il Declino,2279.0,1787.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,FRATELLI D'ITALIA,Brothers of Italy,Fratelli d'Italia,2280.0,11168.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,IL POPOLO DELLA LIBERTA',The People of Freedom,Il Popolo della Liberta,365.0,39588.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,LA DESTRA,,,,582.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,LEGA NORD,North League,Lega Nord,1221.0,343.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,MOVIMENTO 5 STELLE,Five Star Movement,Movimento 5 Stelle,2046.0,52057.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,OTHER,,,,3921.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,PARTITO DEMOCRATICO,Democratic Party,Partito Democratico,802.0,42599.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,RIVOLUZIONE CIVILE,Civil Revolution,Rivoluzione Civile,2277.0,6395.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,SCELTA CIVICA CON MONTI PER L'ITALIA,Civic Choice,Scelta Civica,2281.0,15968.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,SINISTRA ECOLOGIA LIBERTA',Left Ecology Freedom,Sinistra Ecologia Liberta,7031.0,10428.0,262008.0,204712.0,188109.0
Italy,molise,2013,,,,0.023999999999999966,0.34235714285714286,0.23249999999999993,1.0084285714285712,0.34299999999999997,1.0855,0.5695,0.702,0.02765,1.1,-0.05349999999999999,0.5207142857142857,UNIONE DI CENTRO,Union of the Centre,Unione di Centro,201.0,3273.0,262008.0,204712.0,188109.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,+EUROPA,,,6155.0,1812.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,CASAPOUND ITALIA,,,8244.0,455.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,CIVICA POPOLARE LORENZIN,,,7670.0,1870.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,FORZA ITALIA,Forward Italy (2013),Forza Italia (2013),8058.0,26658.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,FRATELLI D'ITALIA,Brothers of Italy,Fratelli d'Italia,2280.0,5142.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,LEGA NORD,North League,Lega Nord,1221.0,14405.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,LIBERI E UGUALI,,,8246.0,5849.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,MOVIMENTO 5 STELLE,Five Star Movement,Movimento 5 Stelle,2046.0,74119.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,NOI CON L'ITALIA - UDC,,,6158.0,3225.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,OTHER,,,,4244.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,PARTITO DEMOCRATICO,Democratic Party,Partito Democratico,802.0,22963.0,254108.0,182007.0,162576.0
Italy,molise,2018,,,,-0.0024999999999999467,0.342125,0.3345,1.059875,0.3405,1.42,0.581,0.643,0.0309,1.079,0.011499999999999955,0.52825,POTERE AL POPOLO!,,,8247.0,1834.0,254108.0,182007.0,162576.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,DC,Christian Democrats,Democrazia Cristiana,934.0,652488.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,FEDERAZIONE DEI VERDI,Federation of the Greens,Federazione dei Verdi,851.0,93085.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LA LEGA CAS-PENS.,,,,4397.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LA RETE-MOV.DEM.,The Network / Movement for Democracy,La Rete / Movimento per la Democrazia,131.0,80731.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LEGA ALPINA PIEMONT,,,,69676.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LEGA LOMBARDA,Lombard League,Liga Lombarda,744.0,505087.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LISTA PANNELLA,Pannella List,Lista PanneIIa,3742.0,58363.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,LISTA REFERENDUM,,,,19734.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,MSI-DN,Italian Social Movement / Italian Social Movement-National Right,Movimento Sociale Italiano / Movimento sociale italiano-Destra nazionale,1696.0,139481.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,OTHER,,,,46496.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PARTITO PENSIONATI,,,772.0,35233.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PDS,Democratic Party of the Left,Partito Democratico della Sinistra,8054.0,393856.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PLI,Italian Liberal Party,Partito Liberale Italiano,1461.0,155603.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PRI,Italian Republican Party,Partito Repubblicano Italiano,394.0,150545.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PSDI,Italian Democratic Socialist Party,Partito Socialista Democratico Italiano,1126.0,55642.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,PSI,Italian Socialist Party,Partito Socialista Italiano,742.0,415443.0,3651239.0,3285831.0,3102227.0
Italy,piemonte,1992,,,,,0.3055,,1.205,0.3055,1.205,0.5529999999999999,0.4615,0.01875,1.185,,0.5529999999999999,RIFONDAZIONE COMUNISTA,Communist Refoundation Party,Partito della Rifondazione Comunista,1404.0,200492.0,3651239.0,3285831.0,3102227.0
