country_name,cleaned_region_x,year,avg_gini,im_ratio,ed_ratio,flag,country_y,interp_gini,interp_im,interp_ed,delta_gini,avg_gini_period,delta_im,avg_im_period,delta_ed,avg_ed_period,predicted_region,country,country_code,nutslevel,nuts2,regionname,type,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,cleaned_region_y
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,IU,United Left,Izquierda Unida,247.0,225109.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,83319.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1576636.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2004,0.346,,,1.0,es,0.346,1.3333333333333333,0.6093333333333333,0.01200000000000001,0.32799999999999996,0.043333333333333224,1.2683333333333333,-0.0076666666666667105,0.6208333333333333,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,1544676.0,4458540.0,3519243.0,3501778.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,IU,United Left,Izquierda Unida,247.0,164595.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,194774.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1737688.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2008,0.357,1.56,0.6,1.0,es,0.357,1.56,0.6,0.01100000000000001,0.3338,0.2266666666666668,1.3266666666666667,-0.009333333333333305,0.6166666666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,1401785.0,4490040.0,3550858.0,3532381.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,AMAIUR,Amaiur,Amaiur,1671.0,0.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,IU,United Left,Izquierda Unida,247.0,271209.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,121716.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1719709.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,878724.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2011,0.357,1.29,0.592,1.0,es,0.357,1.29,0.592,0.0,0.3376666666666666,-0.27,1.3205555555555555,-0.008000000000000007,0.6125555555555555,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,347354.0,4653779.0,3409331.0,3373805.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,C'S,,,,681167.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,DL,,,,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ-PNV,,,,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ECP,In Common We Can,En Comu Podem,8031.0,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC-CATSI,,,,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,IU-UPEC,,,,190193.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,73178.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS,We Can,Podemos,3203.0,756257.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-COM,,,,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-EN,,,,0.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1210219.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,645645.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2015,0.373,1.48,0.557,1.0,es,0.373,1.48,0.557,0.016000000000000014,0.3427142857142857,0.18999999999999995,1.3433333333333333,-0.03499999999999992,0.6046190476190476,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,43508.0,4913893.0,3642127.0,3618918.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,C'S,,,,616503.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ-PNV,,,,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ECP,In Common We Can,En Comu Podem,8031.0,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC-CATSI,,,,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,50148.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PACMA,,,3219.0,39117.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-COMPROMIS-EUPV,,,,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-IU-EQUO,,,,737885.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1325665.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2016,0.37,1.6,0.558,1.0,es,0.37,1.6,0.558,-0.0030000000000000027,0.34612499999999996,0.1200000000000001,1.3754166666666667,0.0010000000000000009,0.5987916666666666,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,678340.0,4927932.0,3489376.0,3465795.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,323076.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,CUP-PR,,,,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EAJ-PNV,,,,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ECP-GUANYEM EL CANVI,,,,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,ERC-SOBIRANISTES,,,,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421.0,0.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,MAS PAIS-EQUO,,,,201389.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,OTHER,,,,47919.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PODEMOS-IU,,,,463629.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,887474.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,957401.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad de madrid,2019,0.334,1.54,0.597,1.0,es,0.334,1.54,0.597,-0.035999999999999976,0.34477777777777774,-0.06000000000000005,1.3937037037037037,0.038999999999999924,0.5985925925925926,comunidad de madrid,Spain,ES,2.0,ES30,Comunidad de Madrid,Parliament,VOX,Voice,Vox,3218.0,653476.0,5088093.0,3591464.0,3563147.0,comunidad de madrid
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,3540.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,IU,United Left,Izquierda Unida,247.0,27043.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,OTHER,,,,55014.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,112228.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1993,,,,1.0,,0.335,1.524,0.6042,,0.335,,1.524,,0.6042,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,108305.0,425387.0,312999.0,310625.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1996,,,,1.0,,0.336,1.508,0.6113999999999999,0.0010000000000000009,0.3355,-0.016000000000000014,1.516,0.007199999999999984,0.6077999999999999,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,444094.0,326201.0,324186.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1996,,,,1.0,,0.336,1.508,0.6113999999999999,0.0010000000000000009,0.3355,-0.016000000000000014,1.516,0.007199999999999984,0.6077999999999999,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,3158.0,444094.0,326201.0,324186.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1996,,,,1.0,,0.336,1.508,0.6113999999999999,0.0010000000000000009,0.3355,-0.016000000000000014,1.516,0.007199999999999984,0.6077999999999999,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,IU,United Left,Izquierda Unida,247.0,40354.0,444094.0,326201.0,324186.0,comunidad foral de navarra
Spain,comunidad foral de navarra,1996,,,,1.0,,0.336,1.508,0.6113999999999999,0.0010000000000000009,0.3355,-0.016000000000000014,1.516,0.007199999999999984,0.6077999999999999,comunidad foral de navarra,Spain,ES,2.0,ES22,Comunidad Foral de Navarra,Parliament,OTHER,,,,56757.0,444094.0,326201.0,324186.0,comunidad foral de navarra
